NACIONALIDAD,DOCUMENTACION,FECHA TRAMITE,GENERO,ESTADO CIVIL,PAIS NACIMIENTO,DESTINO,MODALIDAD,VISA CATEGORIA,CLASE
VENEZOLANA,TRAMITADA,9/01/14 0:00,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,9/10/13 0:00,FEMENINO,CASADO,VENEZUELA,CUCUTA,VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,08/26/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,10/20/2014 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,9/03/13 0:00,MASCULINO,CASADO,VENEZUELA,NORTE,VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,09/15/2014 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,CUCUTA,VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,08/21/2013 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,08/27/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,CARTAGENA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/28/2013 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,CARTAGENA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/22/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,01/14/2014 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,CALI,VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,08/22/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/22/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,NEIVA,VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,08/22/2013 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,09/16/2013 12:00:00 AM,MASCULINO,UNION_LIBRE,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/25/2014 12:00:00 AM,MASCULINO,UNION_LIBRE,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,07/27/2016 12:00:00 AM,MASCULINO,UNION_LIBRE,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,09/16/2013 12:00:00 AM,MASCULINO,UNION_LIBRE,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,9/11/15 0:00,MASCULINO,UNION_LIBRE,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,10/02/17 0:00,MASCULINO,UNION_LIBRE,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,10/29/2013 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,CUCUTA,VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,01/20/2014 12:00:00 AM,FEMENINO,UNION_LIBRE,VENEZUELA,BOGOTA,VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,7/02/14 0:00,FEMENINO,UNION_LIBRE,VENEZUELA,BOGOTA,VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,04/28/2014 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,09/17/2013 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,5/12/14 0:00,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,6/02/16 0:00,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,09/26/2013 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,10/21/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,09/18/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,09/15/2014 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,09/18/2013 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,09/18/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,10/25/2016 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,12/19/2016 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,09/23/2015 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,09/24/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,09/26/2013 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,CARTAGENA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,09/19/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,11/11/14 0:00,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,09/20/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/27/2015 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,9/09/16 0:00,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,10/23/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,CARTAGENA,VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,05/27/2014 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,12/02/15 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,09/30/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,BOGOTA,VISA,NE_1,NEGOCIOS
VENEZOLANA,TRAMITADA,09/27/2013 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,10/10/13 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,09/20/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,08/31/2016 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,09/20/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,09/20/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,09/20/2013 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,BARRANQUILLA,VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,06/15/2014 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,BARRANQUILLA,VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,09/23/2013 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,12/22/2014 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,12/19/2014 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,09/23/2013 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,10/01/13 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,09/23/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),TRASPASO,(NO REGISTRA),TRASPASO_VISA
VENEZOLANA,TRAMITADA,09/23/2013 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,04/22/2014 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,09/24/2013 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,09/23/2013 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,6/03/16 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,09/23/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),TRASPASO,(NO REGISTRA),TRASPASO_VISA
VENEZOLANA,TRAMITADA,09/25/2013 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,12/11/14 0:00,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,09/26/2013 12:00:00 AM,MASCULINO,CASADO,PERU,CARTAGENA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/21/2014 12:00:00 AM,MASCULINO,CASADO,PERU,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,2/03/14 0:00,FEMENINO,DIVORCIADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,09/25/2013 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,6/11/14 0:00,FEMENINO,SOLTERO,VENEZUELA,BARRANQUILLA,VISA,TP_2,TEMPORAL
VENEZOLANA,TRAMITADA,10/21/2014 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,8/02/13 0:00,FEMENINO,DIVORCIADO,VENEZUELA,(NO REGISTRA),TRASPASO,(NO REGISTRA),CAMBIO_ENTIDAD_ACTIVIDAD
VENEZOLANA,TRAMITADA,08/23/2013 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),TRASPASO,(NO REGISTRA),CAMBIO_ENTIDAD_ACTIVIDAD
VENEZOLANA,TRAMITADA,12/13/2013 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,09/14/2015 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,8/08/13 0:00,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,1/02/14 0:00,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,8/05/13 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,8/05/13 0:00,MASCULINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,8/01/14 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,09/24/2015 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,8/06/13 0:00,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,01/25/2017 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,09/26/2014 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,MEDELLIN,VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,10/13/2017 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,10/19/2016 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,MEDELLIN,VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,11/21/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,03/18/2014 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,CUCUTA,VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,01/14/2015 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,CUCUTA,VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,08/29/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,08/26/2013 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,CUCUTA,VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,01/14/2015 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,CUCUTA,VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,10/09/14 0:00,FEMENINO,SOLTERO,VENEZUELA,CUCUTA,VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,8/08/13 0:00,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,07/21/2014 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,8/09/13 0:00,FEMENINO,CASADO,VENEZUELA,BOGOTA,VISA,NE_1,NEGOCIOS
VENEZOLANA,TRAMITADA,08/22/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,8/11/15 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,9/09/13 0:00,MASCULINO,CASADO,VENEZUELA,VALLEDUPAR,VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,08/21/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,9/11/13 0:00,MASCULINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,8/09/13 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,09/23/2013 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,03/20/2014 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,8/09/13 0:00,MASCULINO,UNION_LIBRE,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,8/09/13 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,8/09/13 0:00,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,06/25/2014 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),TRASPASO,(NO REGISTRA),TRASPASO_VISA
VENEZOLANA,TRAMITADA,01/21/2015 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,9/02/13 0:00,MASCULINO,CASADO,VENEZUELA,BARRANQUILLA,VISA,NE_1,NEGOCIOS
VENEZOLANA,TRAMITADA,08/21/2013 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,BUCARAMANGA,VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,08/15/2013 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,CARTAGENA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/16/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,CARTAGENA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/21/2013 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,BUCARAMANGA,VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,8/01/14 0:00,FEMENINO,SOLTERO,VENEZUELA,BUCARAMANGA,VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,01/23/2014 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,12/02/15 0:00,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,08/27/2013 12:00:00 AM,FEMENINO,SOLTERO,BRASIL,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,10/02/13 0:00,FEMENINO,SOLTERO,BRASIL,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,8/12/13 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,07/25/2014 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_7,TEMPORAL
VENEZOLANA,TRAMITADA,08/21/2013 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,MEDELLIN,VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,08/13/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,7/07/14 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/13/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,8/05/14 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,03/31/2014 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/14/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/13/2013 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,11/18/2013 12:00:00 AM,FEMENINO,UNION_LIBRE,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,07/26/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,7/02/14 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/19/2014 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,04/28/2016 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,1/10/17 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,8/08/13 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,07/25/2013 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,CALI,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,07/26/2013 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,07/26/2013 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,07/29/2013 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,07/29/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,07/29/2013 12:00:00 AM,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,NE_1,NEGOCIOS
VENEZOLANA,TRAMITADA,7/09/18 0:00,MASCULINO,DIVORCIADO,VENEZUELA,(NO REGISTRA),TRASPASO,(NO REGISTRA),TRASPASO_VISA
VENEZOLANA,TRAMITADA,07/30/2013 12:00:00 AM,MASCULINO,DIVORCIADO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,8/12/13 0:00,MASCULINO,CASADO,VENEZUELA,CALI,VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,03/24/2015 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,08/26/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,07/30/2013 12:00:00 AM,FEMENINO,CASADO,CHILE,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,8/06/13 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,8/08/13 0:00,FEMENINO,CASADO,VENEZUELA,SOLEDAD,VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,08/18/2016 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,SOLEDAD,VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,07/29/2016 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,08/29/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,11/09/15 0:00,FEMENINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,8/12/13 0:00,MASCULINO,CASADO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,06/20/2019 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,M_CONYUGUE_COL,MIGRACI�N
VENEZOLANA,TRAMITADA,07/31/2013 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,06/28/2016 12:00:00 AM,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
VENEZOLANA,TRAMITADA,08/26/2013 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,7/07/14 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,06/26/2015 12:00:00 AM,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,6/07/16 0:00,MASCULINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,8/09/13 0:00,MASCULINO,SOLTERO,VENEZUELA,BOGOTA,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,8/01/13 0:00,MASCULINO,CASADO,VENEZUELA,MEDELLIN,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,07/31/2013 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,07/28/2014 12:00:00 AM,MASCULINO,SOLTERO,VENEZUELA,(NO REGISTRA),VISA,TP_3,TEMPORAL
VENEZOLANA,TRAMITADA,8/01/13 0:00,MASCULINO,SOLTERO,VENEZUELA,MEDELLIN,VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,9/03/13 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,TP_4,TEMPORAL
VENEZOLANA,TRAMITADA,4/07/15 0:00,FEMENINO,CASADO,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,07/19/2016 12:00:00 AM,FEMENINO,UNION_LIBRE,VENEZUELA,(NO REGISTRA),VISA,(NO REGISTRA),RESIDENTE
VENEZOLANA,TRAMITADA,8/01/13 0:00,FEMENINO,UNION_LIBRE,VENEZUELA,(NO REGISTRA),VISA,TP_10,TEMPORAL
